"","2.5%","50%","97.5%","sample_size"
"68",1.2263887205137e-12,1.04847247184635e-10,1.19515144811403e-08,51
"69",7.10785990707679e-13,6.47265075877622e-11,7.75822149552498e-09,19
"70",4.1280886038686e-13,3.9174695284985e-11,4.90961366023852e-09,59
"71",2.3250977954715e-13,2.3364868933112e-11,3.08098573216641e-09,22
"72",1.27385748951691e-13,1.36851472458005e-11,1.86951566229577e-09,16
"73",6.87160614170617e-14,8.05400625345899e-12,1.12420291845387e-09,8
"74",3.81194482376948e-14,4.79638444947569e-12,7.34194896141017e-10,9
"75",2.09777503012533e-14,2.7530191602337e-12,4.49136729163245e-10,21
"76",1.14642129808989e-14,1.60754686491238e-12,2.72900308034567e-10,10
"77",6.22209785629024e-15,9.30973416185363e-13,1.64726170857347e-10,5
"78",3.34112888589702e-15,5.33978729804398e-13,9.82810076167392e-11,6
"79",1.78021742925887e-15,3.05672725531792e-13,5.80391785253869e-11,7
"80",9.4270491572159e-16,1.69084792020862e-13,3.404502482621e-11,2
"81",4.95226321322094e-16,9.58859785293772e-14,1.98365819891495e-11,0
"82",2.58081902298327e-16,5.24679010563135e-14,1.14805016098843e-11,3
"83",1.33425230772213e-16,2.88614640270584e-14,6.59889552233682e-12,0
"84",6.83978844118548e-17,1.55456557438064e-14,3.76669754590085e-12,1
"85",3.47660661206212e-17,8.36229040135853e-15,2.13564085410793e-12,2
"86",1.75267008648811e-17,4.53110768791362e-15,1.2415946151907e-12,0
"87",8.76509885709132e-18,2.44191726053135e-15,6.98778320311134e-13,0
"88",4.3483602570922e-18,1.29412897219873e-15,4.07720740573042e-13,1
"89",2.13996319820664e-18,6.8429316497943e-16,2.33311508551626e-13,0
"90",1.03290526194999e-18,3.60155222569392e-16,1.29479387958465e-13,3
