"","2.5%","50%","97.5%","sample_size"
"15",4.2881564860722e-08,1.42761708863439e-06,8.03690441122803e-05,183
"16",4.8239823646567e-08,1.60760967754858e-06,9.03228742963307e-05,356
"17",5.40605992561443e-08,1.80223733441144e-06,0.000101387147781499,450
"18",6.03526100926663e-08,2.01054625057039e-06,0.000113374603418006,1359
"19",6.71199022333849e-08,2.23428673911345e-06,0.000126287136687058,1483
"20",7.43612411617897e-08,2.47299656578184e-06,0.000140124121750927,1580
"21",8.20695403155147e-08,2.726944897372e-06,0.000154873507238774,1509
"22",9.02313443381594e-08,2.99585736061247e-06,0.000170510763082456,1669
"23",9.88263853511795e-08,3.27904948076499e-06,0.000186997969054181,1707
"24",1.07827230449457e-07,3.57543941427485e-06,0.000204283082174426,1745
"25",1.17199037918247e-07,3.88387712848823e-06,0.000222299418888891,1838
"26",1.26899438335124e-07,4.2029685325453e-06,0.000240965385349524,1955
"27",1.36878554745131e-07,4.5310764164439e-06,0.000260184485242669,1753
"28",1.47079173491736e-07,4.86632624955656e-06,0.000279845629403881,1858
"29",1.57437074087354e-07,5.20661710041057e-06,0.00029982376501476,1762
"30",1.67881522778998e-07,5.54963781992232e-06,0.000319980834619726,2205
"31",1.78335930296933e-07,5.89288849689423e-06,0.000340167066712651,2015
"32",1.8871866978142e-07,6.23370705108372e-06,0.000360222590459354,1900
"33",1.98944046200288e-07,6.56988534372346e-06,0.00037997935752236,1848
"34",2.08923403850848e-07,6.89845201477892e-06,0.000399263344255896,1803
"35",2.18566353947564e-07,7.21622766743993e-06,0.000417896998083573,1799
"36",2.27782100001336e-07,7.52027205420273e-06,0.000435701883012713,2045
"37",2.36480834864757e-07,7.80767367883376e-06,0.000452501471328288,1630
"38",2.44575180108784e-07,8.07559565238228e-06,0.000468124021878593,1777
"39",2.519816359522e-07,8.32132195704484e-06,0.000482405480312481,1480
"40",2.58622008405035e-07,8.54230307236181e-06,0.000495192333404153,1433
"41",2.64424779700603e-07,8.73844819667857e-06,0.000506344348394686,1405
"42",2.69326388533569e-07,8.90676843228243e-06,0.000515737129205796,1293
"43",2.73272388111137e-07,9.04451907088304e-06,0.000523264424477238,1172
"44",2.76218452539035e-07,9.1482231509296e-06,0.000528840127597087,1084
"45",2.78131205541298e-07,9.21406431257495e-06,0.000532399916101973,1021
"46",2.78988849852428e-07,9.24531609995378e-06,0.000533902486809496,1190
"47",2.78781580687145e-07,9.24162492397002e-06,0.000533330353521506,1135
"48",2.77511772321336e-07,9.20303292804429e-06,0.000530690185756724,1153
"49",2.75193932819699e-07,9.12997718717951e-06,0.00052601267933783,736
