"","2.5%","50%","97.5%","sample_size"
"63",1.17133810296209e-11,8.15159168816037e-10,6.38140011474019e-08,150
"64",7.22000921370908e-12,5.0926192443793e-10,4.35017445549148e-08,105
"65",4.34122167599045e-12,3.22006021693025e-10,2.91968952129909e-08,164
"66",2.41979496213181e-12,1.9945873091857e-10,1.87556880407426e-08,72
"67",1.38539277271651e-12,1.22264453320757e-10,1.18370934935877e-08,41
"68",8.2535133337964e-13,7.49029997261852e-11,7.50839996412892e-09,51
"69",4.88128104891713e-13,4.56337429062347e-11,4.53111067869518e-09,19
"70",2.86956969092517e-13,2.73674328011212e-11,2.85973996243916e-09,59
"71",1.6007600924241e-13,1.63954183180415e-11,1.73675997136031e-09,22
"72",9.13984496887871e-14,9.61484289599308e-12,1.08926266015475e-09,16
"73",4.91427249487542e-14,5.55334309931402e-12,6.60099798550005e-10,8
"74",2.56180593593783e-14,3.22401410205745e-12,3.95606341886657e-10,9
"75",1.35470710198442e-14,1.87602399198286e-12,2.49712986146992e-10,21
"76",6.99247145022992e-15,1.07317180331192e-12,1.54339652832123e-10,10
"77",3.75651351896647e-15,6.06749846110152e-13,9.20100003963852e-11,5
"78",1.96035983262156e-15,3.52151208514853e-13,5.6804566087466e-11,6
"79",1.01253459686923e-15,2.0176500302529e-13,3.48803289454556e-11,7
"80",5.42544297872732e-16,1.11310183869317e-13,2.01883839459683e-11,2
"81",2.7330116081208e-16,6.23463928879853e-14,1.17654552239876e-11,0
"82",1.40583500171814e-16,3.43929338289637e-14,6.64197241808225e-12,3
"83",6.94235192221309e-17,1.83357394378108e-14,3.76035154191571e-12,0
"84",3.27052465950711e-17,9.92310912236295e-15,2.14652348004176e-12,1
"85",1.60403424944776e-17,5.24789878403543e-15,1.24072309675844e-12,2
"86",7.71517471310838e-18,2.69033710703816e-15,7.13006465355936e-13,0
"87",3.76486478755369e-18,1.44656906565751e-15,4.07242928010598e-13,0
"88",1.82348538696686e-18,7.56490131188074e-16,2.31098349461213e-13,1
"89",8.75311620220433e-19,3.91793039550568e-16,1.30460650828391e-13,0
"90",4.13582775071776e-19,2.04993454891616e-16,7.70851611168621e-14,3
