"","2.5%","50%","97.5%","sample_size"
"15",3.51362642491263e-08,1.195849894121e-06,4.57256655681905e-05,183
"16",3.95419464551035e-08,1.34338326618661e-06,5.12582843817867e-05,356
"17",4.43297777721345e-08,1.5034140578011e-06,5.72487304448971e-05,450
"18",4.95071714817442e-08,1.67663502436706e-06,6.3701194761793e-05,1359
"19",5.50776906246018e-08,1.86431697103662e-06,7.06186743007287e-05,1483
"20",6.10405413184397e-08,2.0650565605456e-06,7.79992337930038e-05,1580
"21",6.73900959807269e-08,2.27863682593222e-06,8.58341095200785e-05,1509
"22",7.41154613383015e-08,2.50466253095993e-06,9.43045248228115e-05,1669
"23",8.12001064842757e-08,2.74254812158506e-06,0.000103235121188498,1707
"24",8.86215661712629e-08,2.99207156041328e-06,0.000112588376526703,1745
"25",9.63512339643308e-08,3.25309288792418e-06,0.000122329382462118,1838
"26",1.0435425878724e-07,3.52330386362076e-06,0.000132415598884748,1955
"27",1.12589556769535e-07,3.80130614118983e-06,0.000142796858045364,1753
"28",1.21009948148331e-07,4.0854948756785e-06,0.000153415517480779,1858
"29",1.29562426327221e-07,4.37485902725154e-06,0.000164206770449977,1762
"30",1.38133235065766e-07,4.67026801499532e-06,0.000175099118979599,2205
"31",1.46583874537694e-07,4.9664313192908e-06,0.000186015010596548,2015
"32",1.54981506737416e-07,5.26104422249605e-06,0.000196871635473168,1900
"33",1.63259788473039e-07,5.55167916564816e-06,0.000207581876153887,1848
"34",1.71350055729727e-07,5.83581691289535e-06,0.000218055397415597,1803
"35",1.79182232001095e-07,6.11088130968471e-06,0.000228199859293214,1799
"36",1.86685809804299e-07,6.37427700986333e-06,0.000237922232039051,2045
"37",1.93790886934924e-07,6.62342943180662e-06,0.000247130187941078,1630
"38",2.00429236708053e-07,6.85582610605418e-06,0.000255733541655367,1777
"39",2.06535389636977e-07,7.06905850101442e-06,0.000263645708151924,1480
"40",2.12047702803715e-07,7.25889006964447e-06,0.000270785145650143,1433
"41",2.16909392639615e-07,7.42098930797863e-06,0.000277076750123085,1405
"42",2.21069507001705e-07,7.55737457489325e-06,0.00028245316813973,1293
"43",2.24483813318145e-07,7.66650981444522e-06,0.000286855996017303,1172
"44",2.27115581175095e-07,7.74715242080382e-06,0.000290236835459928,1084
"45",2.28936239991948e-07,7.7981209890104e-06,0.00029255817901564,1021
"46",2.29925895320816e-07,7.81711893844608e-06,0.000293794102704137,1190
"47",2.29938747991754e-07,7.80572306266004e-06,0.000293930747931865,1135
"48",2.28894603560308e-07,7.76406653448183e-06,0.000292966580168045,1153
"49",2.26983326776363e-07,7.69263400902134e-06,0.000291572599808214,736
