"","2.5%","50%","97.5%","sample_size"
"47",1.00503911312471e-36,1.63505718854653e-24,1.2859033411423e-12,0
"48",3.58680161574915e-38,1.92256370208002e-25,5.02568417807522e-13,1
"49",1.19420860952835e-39,2.15511279975304e-26,1.92714422931089e-13,0
"50",3.7093814165293e-41,2.32128706230391e-27,7.25045767828807e-14,0
"51",1.07490787290843e-42,2.4022314220214e-28,2.67638645378291e-14,0
"52",2.90595883964455e-44,2.37558873946603e-29,9.69313906564769e-15,0
"53",7.32919271800349e-46,2.24209703753981e-30,3.44438987856395e-15,0
"54",1.72453215864707e-47,2.02456030760994e-31,1.20086013288689e-15,0
"55",3.78560181934338e-49,1.74904832109397e-32,4.10775783784085e-16,0
"56",7.75259415561997e-51,1.44567048455193e-33,1.3786357748424e-16,0
"57",1.48117937520258e-52,1.14323340564218e-34,4.53735266557262e-17,0
"58",2.64007799153248e-54,8.64968477275014e-36,1.46502359338746e-17,0
"59",4.39009943238304e-56,6.26133818550761e-37,4.59745418172976e-18,0
"60",6.81052296405576e-58,4.33647952277469e-38,1.38672059055619e-18,0
"61",9.85678030252331e-60,2.89644365550273e-39,4.10190960911866e-19,0
"62",1.3308778814176e-61,1.86766650815254e-40,1.18971916166459e-19,0
"63",1.67644712007266e-63,1.15253949942404e-41,3.38195043679049e-20,0
"64",1.97010801306153e-65,6.80669030462948e-43,9.42465222345934e-21,0
"65",2.15992538121025e-67,3.84716939545977e-44,2.57555508812536e-21,0
"66",2.20920489064723e-69,2.08100558734849e-45,6.90214035049665e-22,0
"67",2.10805427053814e-71,1.07729164057655e-46,1.81386173698781e-22,0
"68",1.87661907972058e-73,5.33731629585922e-48,4.67446639264929e-23,0
"69",1.55854383711925e-75,2.53071774289551e-49,1.18131954948621e-23,0
"70",1.2075648887189e-77,1.14841041267233e-50,2.92758994094423e-24,0
"71",8.72871869514858e-80,4.98752066765084e-52,7.11476608466637e-25,0
"72",5.8862552322597e-82,2.07304157538258e-53,1.69558103319129e-25,0
"73",3.70319224797817e-84,8.246479475171e-55,3.96263468710389e-26,0
"74",2.17351184183953e-86,3.13955413278564e-56,9.08148994763172e-27,0
"75",1.19013533980817e-88,1.14331456345331e-57,2.04097544076941e-27,0
"76",6.07965991408848e-91,3.9454514795285e-59,4.49806859084794e-28,0
"77",2.89741578149442e-93,1.30276453764222e-60,9.72124774573322e-29,0
"78",1.28822274295754e-95,4.11598138051354e-62,2.0602769886329e-29,0
"79",5.3434249578796e-98,1.24428288855534e-63,4.28190370344725e-30,0
"80",2.06774550045427e-100,3.59917622977766e-65,8.72681731500282e-31,0
"81",7.46488424049591e-103,9.96151407901794e-67,1.74414504406559e-31,0
"82",2.51418771111762e-105,2.63806720004446e-68,3.41835417557211e-32,0
"83",7.89988839528809e-108,6.68474149422927e-70,6.53002626745206e-33,0
"84",2.31575629319937e-110,1.62077095143227e-71,1.22271535471452e-33,0
"85",6.3330569909373e-113,3.7600787207678e-73,2.24489898843337e-34,0
"86",1.61578135200662e-115,8.34661724667984e-75,4.04137612924256e-35,0
"87",3.84592175819728e-118,1.77281055749046e-76,7.13383070948203e-36,0
"88",8.5401787605839e-121,3.60290185921461e-78,1.23474539814922e-36,0
"89",1.769221251019e-123,7.00617223297141e-80,2.09552648939841e-37,0
"90",3.41936930072254e-126,1.30360933710277e-81,3.48714533469484e-38,0
"91",6.1653615556052e-129,2.32087843685585e-83,5.68994578135664e-39,0
"92",1.03709795598005e-131,3.95362618779911e-85,9.10347973101833e-40,0
"93",1.62753260906207e-134,6.44432000494089e-87,1.42813080639901e-40,0
"94",2.38280398206215e-137,1.0050713083206e-88,2.19679654930706e-41,0
"95",3.25458515514566e-140,1.49987456004489e-90,3.3133935094045e-42,0
