"","2.5%","50%","97.5%","sample_size"
"15",2.14501970179421,2.20197172441529,2.25400612254925,1
"16",2.15121059083841,2.20636251270291,2.25645051895946,3
"17",2.15741934797557,2.21082725925687,2.25852867483594,14
"18",2.16373126556217,2.2152846131826,2.26075421128188,73
"19",2.17008781085075,2.21953774835759,2.26365335047487,95
"20",2.17661753299151,2.22387789286448,2.26618011932188,237
"21",2.18318186135524,2.22828618377526,2.26885289082275,302
"22",2.18976951631302,2.23274375125668,2.27155051339285,479
"23",2.19621297500569,2.23708441237944,2.27405073549751,527
"24",2.20258379321243,2.24159042811253,2.27670638369783,742
"25",2.20925145790268,2.2459267323346,2.27922788031139,1038
"26",2.21582742942391,2.2505044835351,2.2818406141077,1042
"27",2.22208355639068,2.25489439200364,2.28500294698534,1055
"28",2.22841951086523,2.25943861411267,2.28766938138182,1448
"29",2.23464199314548,2.26396210055697,2.2901219367098,1201
"30",2.24071175141894,2.26838209307412,2.29311754810003,2178
"31",2.24676919014003,2.27294871273739,2.29599015601634,1495
"32",2.25325113373798,2.27754338622604,2.29872286554541,1909
"33",2.25915459116481,2.28213133099214,2.30170757822481,1456
"34",2.2650270216503,2.28655930584192,2.30517692989893,1556
"35",2.271460671985,2.29095182705704,2.30834343375545,2558
"36",2.27680718075305,2.29534156056432,2.31187690891221,1828
"37",2.28245323584149,2.2996960232885,2.31589133566888,1567
"38",2.28790696639388,2.30411287275349,2.32003804035712,2035
"39",2.29301229356711,2.30864873940418,2.32396282647068,1588
"40",2.29836788445813,2.313115493367,2.32889871378581,2212
"41",2.30253108979259,2.31789255709288,2.33373753212618,1485
"42",2.3063883205121,2.32234522871125,2.33880446788832,1559
"43",2.31034414418501,2.32702863509985,2.34415917754057,1162
"44",2.31387072597985,2.33152230730892,2.35009512477687,1148
"45",2.31695769988793,2.33630046644307,2.35582287449849,1822
"46",2.31970433557618,2.3411933499025,2.36216418096249,1375
"47",2.32204064647572,2.3459041909949,2.36789622178726,1368
"48",2.32478229662301,2.35073116343798,2.37407000556529,1620
"49",2.32747104677213,2.35556401306877,2.38040110424219,1137
"50",2.32999951744904,2.36004149858705,2.38766275131272,1429
"51",2.3325493995992,2.36461840705773,2.39414115914704,1029
"52",2.3354397248316,2.36926522446487,2.40015894006126,978
"53",2.33778003674429,2.3737517295738,2.40699469421625,819
"54",2.34082056211507,2.37861689741479,2.41352395658752,715
"55",2.3438025774519,2.38344582418497,2.42074383624792,1051
"56",2.3468029110611,2.38822470181534,2.42802096571316,801
"57",2.34925442650162,2.39316041407902,2.43494782336043,553
"58",2.35174677385258,2.39801351816067,2.44199849530914,532
"59",2.3539287189342,2.40272969596008,2.44916551295354,343
"60",2.35696079712169,2.40754187639656,2.45583419682972,544
"61",2.36010152100836,2.41240878283293,2.46294758223242,246
"62",2.36277379994932,2.41733895472935,2.46922659484772,199
"63",2.36553563893485,2.42213330384076,2.47599635159938,150
"64",2.3684958707604,2.42698471649167,2.4829825557386,105
"65",2.37146569873699,2.43186751909586,2.49016655143619,164
"66",2.37429181530771,2.43674614488551,2.4977649726794,72
"67",2.37696994125993,2.4415015437437,2.50540216915332,41
"68",2.37965141645713,2.44632235742999,2.51306271962329,51
"69",2.38233139360833,2.45097985293631,2.52074669551109,19
"70",2.38500720773983,2.4558234948365,2.52813933032483,59
"71",2.38758589246475,2.46082807796107,2.53543429810081,22
"72",2.39010202570593,2.4657424773917,2.54270537099417,16
"73",2.39262081185865,2.47052220302188,2.54999729744023,8
"74",2.3951422537216,2.47526908054308,2.55742064472792,9
"75",2.39766635409644,2.48041050661557,2.56501125985647,21
"76",2.40019311578776,2.48553310849485,2.57262440474426,10
"77",2.40272254160313,2.49052780913716,2.58026014626278,5
"78",2.40525463435307,2.49559653001236,2.587918551482,6
"79",2.40778939685108,2.50063588427293,2.59559968767097,7
"80",2.41060608237365,2.5058164303786,2.60330362229842,2
"81",2.41349026921235,2.51070265977498,2.61103042303332,0
"82",2.41637790818096,2.515698218199,2.61878015774549,3
"83",2.41889848304845,2.52053988498897,2.62655289450623,0
"84",2.42130616299419,2.52561356536867,2.63434870158885,1
"85",2.42371623963908,2.53082574034925,2.64216764746934,2
"86",2.42612871536906,2.53580989241606,2.6500098008269,0
"87",2.42854359257248,2.54091848275028,2.65787523054463,0
"88",2.43093678072065,2.54616404367517,2.66576400571005,1
"89",2.43321100903728,2.55126048912084,2.67367619561575,0
"90",2.43574324590865,2.5564506914505,2.68161186976001,3
