"","2.5%","50%","97.5%","sample_size"
"16",2.56606622511052,2.60122530576895,2.63846975619506,3
"17",2.55680475398237,2.5905565535441,2.62671100040052,7
"18",2.547474029502,2.58008234529635,2.61498424266932,28
"19",2.53817075231117,2.56973053386269,2.60347379882358,40
"20",2.52895110348543,2.55943278374127,2.59243614898776,89
"21",2.51976881949798,2.54895839106809,2.58059686699721,154
"22",2.51062579482027,2.538651177221,2.569139677053,231
"23",2.50153860494826,2.52851355905316,2.55752425002602,258
"24",2.49241053707872,2.51831651970762,2.54664590434224,383
"25",2.4831382550273,2.5081433365361,2.53544454761616,590
"26",2.47398163324504,2.49819587267088,2.52449248871467,624
"27",2.46485877752862,2.48802974346796,2.51335906622722,674
"28",2.45571134440869,2.4780443638592,2.50209854995704,934
"29",2.4467110262648,2.46823633898923,2.49118610456666,846
"30",2.43784650810836,2.45846091014268,2.48042941427988,1470
"31",2.4287399653707,2.44849049527142,2.46967637205224,1142
"32",2.41957349329938,2.43876545058071,2.45921296969857,1327
"33",2.41057576056107,2.42876121519876,2.44865159225443,1158
"34",2.40170993130497,2.41873248178578,2.43867406511417,1311
"35",2.39235868142767,2.40909822242755,2.42844274574777,1863
"36",2.38337881935259,2.39953838188803,2.41797435204996,1588
"37",2.37402826351494,2.38981517975209,2.40801623044343,1427
"38",2.36483988152694,2.38007087872316,2.39758183655752,1732
"39",2.35557284597162,2.37062407968483,2.38734637778965,1491
"40",2.34644051874874,2.36114975840108,2.37723975213168,1799
"41",2.33693927096283,2.35167163278426,2.36732137909027,1445
"42",2.32734043364021,2.34228401474414,2.35738408361447,1399
"43",2.31791666666028,2.33283800678224,2.34797710843328,1146
"44",2.3084335580417,2.32339794891693,2.33885421276661,1113
"45",2.29923030605613,2.31404590786001,2.32978063821641,1640
"46",2.28946839248778,2.30490408363857,2.32073627720762,1376
"47",2.28023809906041,2.29557351751265,2.31158007523548,1435
"48",2.27055153401513,2.28625296888305,2.30274729739764,1633
"49",2.2607892109289,2.27724065883999,2.2938626714436,1212
"50",2.25124541366694,2.26802212317505,2.28496767167049,1450
"51",2.2417494079712,2.25890738508384,2.27610835229687,1198
"52",2.23208894826623,2.24988096359171,2.26727848490084,1078
"53",2.22269730911872,2.24080695446258,2.25849277494896,984
"54",2.2133266373786,2.23180082952496,2.24984251264432,902
"55",2.20379028550697,2.22281229810314,2.24149143515569,1320
"56",2.19429670968718,2.21373843726558,2.23324231172535,1108
"57",2.18468271991957,2.2049185308684,2.2248894662298,810
"58",2.17540860226272,2.19611008988488,2.2166303318568,835
"59",2.16592967396154,2.187264399784,2.20826013626709,705
"60",2.15647768911835,2.1784808165752,2.20021954965625,1095
"61",2.14725367025221,2.16985739269722,2.19205111969338,611
"62",2.13807001671542,2.16112424123561,2.18391992482502,606
"63",2.12866660411695,2.15235333872249,2.17581099512033,511
"64",2.11925008835588,2.14378449512645,2.16773446930712,363
"65",2.11008053875305,2.13523180663616,2.15958912605691,649
"66",2.10095782120566,2.12670611761266,2.15159061397499,379
"67",2.09187454479942,2.11812374314641,2.14371171953315,308
"68",2.08263077975014,2.10957787856825,2.13626716735011,364
"69",2.07322409032266,2.10097846139649,2.12881495587331,218
"70",2.06416004071199,2.09250288859259,2.12060543151364,499
"71",2.05503966599342,2.08401724673473,2.11253938795774,257
"72",2.04594196924189,2.07564945463671,2.10485028379014,212
"73",2.03670981404532,2.06734188837997,2.09695186345577,145
"74",2.02751931823692,2.05902365609655,2.08957004951194,94
"75",2.01837416909138,2.05071975798423,2.08196985889245,211
"76",2.00930747679459,2.04250708874005,2.07428255738415,128
"77",2.00044485855493,2.03427572026159,2.06681824294157,95
"78",1.99162133192973,2.02595082141642,2.05903069549886,102
"79",1.98283672448964,2.01776655877624,2.05152915375169,61
"80",1.97405210470061,2.00951426638487,2.04405494191986,137
"81",1.96513047048824,2.00138495625942,2.0369102685226,55
"82",1.95636652545651,1.99324026176388,2.02976206594969,42
"83",1.94783491191173,1.98518224143248,2.0226863956823,33
"84",1.93934050562109,1.97728187114309,2.01551652304381,21
"85",1.93072949076441,1.96921832988578,2.0081472595903,56
"86",1.9218645168473,1.96123542271087,2.00080176266937,26
"87",1.91304024780284,1.95328270688805,1.99348313453533,27
"88",1.9044099607189,1.94533063596472,1.98611938482921,10
"89",1.89595594788323,1.93747534911388,1.97877936301897,9
"90",1.88753946510015,1.9297232304455,1.97146646750985,19
"91",1.87916034575634,1.92199466674607,1.96438809174959,0
"92",1.87081952020919,1.91429356703351,1.95730858571734,9
"93",1.86252333077179,1.90656261710422,1.95015592587052,1
"94",1.85426658561039,1.89866503874162,1.94316187098928,2
"95",1.84604644370699,1.89083347476969,1.93619554548217,18
