"","2.5%","50%","97.5%","sample_size"
"Middle",2.26297229198505,2.28895344043681,2.312028292596,10702
"Poorest",2.45731035707614,2.48684267584791,2.51513800181831,10718
"Poor",2.35474685614674,2.37842955076437,2.40360237971448,10732
"Rich",2.20685547925066,2.22997521489951,2.25513016783424,10336
"Richest",2.13612221034731,2.16408832855445,2.19410537858454,8843
