"","2.5%","50%","97.5%","sample_size"
"15",0.485038078766736,0.498737905298071,0.512388356319218,183
"16",0.549181080733317,0.563445877403407,0.577750553709612,356
"17",0.619223714463079,0.63394249192392,0.648630914944574,450
"18",0.695391801814042,0.710438338832175,0.725526317119501,1359
"19",0.777713353562496,0.792831805674048,0.808244885253153,1483
"20",0.866234595739466,0.881373568020221,0.897186943474859,1580
"21",0.960595373557259,0.975907851963099,0.992086924076764,1509
"22",1.06095395233691,1.0760254841607,1.0919895141528,1669
"23",1.16699654949608,1.18180254356341,1.19835627040329,1707
"24",1.2788816076035,1.29290887835107,1.30928707694025,1745
"25",1.3954151380449,1.40883845991962,1.42508176930911,1838
"26",1.51595711422364,1.52918682842787,1.54499253595818,1955
"27",1.64002392206419,1.65312455475674,1.66840813595042,1753
"28",1.766828222076,1.7796167858657,1.79417242838323,1858
"29",1.89529422166991,1.90817450117242,1.92257418119654,1762
"30",2.02438453126821,2.03788119400251,2.05248613887643,2205
"31",2.15265791281735,2.16784316948847,2.18261235394281,2015
"32",2.28029572869587,2.29677894385898,2.31193402868442,1900
"33",2.40633354575189,2.42323567872436,2.43915242258372,1848
"34",2.52873304312451,2.54656633801133,2.56382546885487,1803
"35",2.64605799195052,2.66535095425247,2.68407164660265,1799
"36",2.7578049136164,2.77898220764298,2.79919774304142,2045
"37",2.86263742052838,2.88541791770059,2.90826295876923,1630
"38",2.95916992603864,2.98421200125954,3.00863716686974,1777
"39",3.04678240050266,3.07409591426239,3.10029094442199,1480
"40",3.12507254872379,3.15379659903392,3.18257981778117,1433
"41",3.19168875523192,3.22265619215099,3.2534249557681,1405
"42",3.24567949148344,3.27956237575062,3.31411691157808,1293
"43",3.2875014975147,3.32430106104347,3.36222366808215,1172
"44",3.3159863617203,3.3563196351159,3.39867056515478,1084
"45",3.33109596802548,3.3751069756524,3.42141830189246,1021
"46",3.33401603343991,3.38036836519017,3.4307871452368,1190
"47",3.32088027521872,3.37199668509211,3.42648180112421,1135
"48",3.29396634390695,3.35030092879446,3.40967797596438,1153
"49",3.25258110738786,3.31564987026441,3.37926486569643,736
