"","2.5%","50%","97.5%","sample_size"
"5",3.49854161179949,3.55891649546815,3.62075275811913,1
"6",3.37627753864461,3.42999143390029,3.48504335299839,2
"7",3.2585775750505,3.30595174679622,3.3560885578627,1
"8",3.14436287405749,3.1862977103895,3.22961173894934,5
"9",3.03416799663206,3.07088128410571,3.10901885739097,16
"10",2.92738853306211,2.95958582664775,2.99340483391265,40
"11",2.82403171019046,2.8525163886329,2.88222820711219,614
"12",2.72460265588206,2.74952019084574,2.77554503481307,1730
"13",2.62885815943668,2.64985456162553,2.67297144955065,3813
"14",2.53524498004784,2.55426390683329,2.57473735727667,5751
"15",2.44447526412043,2.46190016363987,2.47965269542097,7125
"16",2.35613006722151,2.37297183353165,2.3888830696769,7463
"17",2.27086707318509,2.28728337646884,2.30251942239141,6783
"18",2.18893452898049,2.20450858095423,2.21946884985487,5599
"19",2.10930286952683,2.12486237965275,2.14062161509022,3721
"20",2.03224127356857,2.04794148491855,2.06436399634707,2647
"21",1.95757230582581,1.97386395493739,1.99111477442634,1764
"22",1.88564984078744,1.90238009151906,1.92083330770181,1252
"23",1.81559370716554,1.83370508110062,1.85297718858152,889
"24",1.74806845306612,1.76741671915744,1.78802409743648,559
"25",1.68309438056143,1.7035427850077,1.72520184280103,473
"26",1.61990894534317,1.64178807874508,1.66442941165414,332
"27",1.55938428490351,1.5824249958292,1.60598173554339,221
"28",1.50100645868705,1.52521311979905,1.54959447826428,169
"29",1.44496032299725,1.47003245466643,1.49570154345863,105
"30",1.39074334619932,1.41694127578556,1.4433387459309,77
"31",1.33903230896208,1.36574396012566,1.39302867681002,56
"32",1.28901986224418,1.316316984272,1.34448827303411,29
"33",1.24077320295635,1.26876722593349,1.2973618617985,35
"34",1.19433236578238,1.22290124715736,1.2521148116656,15
"35",1.14963792377012,1.17867323649771,1.20854351886142,8
"36",1.10662155901954,1.13602462914158,1.16645616838764,9
"37",1.06519888561592,1.09494416830076,1.12566092624252,8
"38",1.02516575478461,1.05532001591817,1.08636230114928,3
"39",0.986569641622013,1.01720872368609,1.04848739284316,4
"40",0.949426620261378,0.980420645527935,1.01205643555749,0
"41",0.913681983748668,0.944947737017398,0.976891315859229,4
"42",0.879283084773168,0.910762781148798,0.942949404130421,3
"43",0.846181898923803,0.877738123467643,0.910195788679559,1
"44",0.814329485167383,0.845938886643079,0.878558702611751,2
"45",0.783933190515448,0.815301109015742,0.848002421886199,1
"46",0.754764031230951,0.785757684509642,0.818487611169708,0
"47",0.726680220032508,0.757311085413202,0.79000006652761,0
"48",0.699641372444168,0.729920816011416,0.762504033853968,1
