"","2.5%","50%","97.5%","sample_size"
"16",2.53758215570286,2.57338934648173,2.6098033364383,3
"17",2.5287224931743,2.56331925685109,2.59858218170949,7
"18",2.5199904748463,2.55353252846397,2.58749433331457,28
"19",2.51125000709836,2.54352395169486,2.57702371702047,40
"20",2.50249196687146,2.53367778588007,2.56620259311255,89
"21",2.49388053380974,2.52384900418728,2.55538887568923,154
"22",2.48530438792878,2.51423630237802,2.54458023997082,231
"23",2.47657823935567,2.50446356592178,2.53339238734248,258
"24",2.46788738308037,2.49465942254714,2.52246933831705,383
"25",2.45912883768927,2.48514143166526,2.51159338998269,590
"26",2.45039954192133,2.47558608462186,2.5007618359083,624
"27",2.44165602341269,2.466110607234,2.49030853646941,674
"28",2.4330663894766,2.45671191181056,2.48026371426783,934
"29",2.42461381195969,2.44732883563243,2.47024777286178,846
"30",2.41597732122837,2.43798580348421,2.45929763066499,1470
"31",2.4072675545625,2.42859637052701,2.44902045247122,1142
"32",2.39896079808884,2.41932124592094,2.43865187134381,1327
"33",2.39048097330496,2.40978079581529,2.42894720120691,1158
"34",2.38221450314554,2.40048991515338,2.41896886054813,1311
"35",2.37323246583602,2.39116173911942,2.40935335705188,1863
"36",2.36451808478206,2.38195922324935,2.3996763197204,1588
"37",2.35579271444462,2.37292942092139,2.39001044924498,1427
"38",2.34702951794929,2.36371036545812,2.38038367150208,1732
"39",2.33828425645374,2.35465310530447,2.3706782522608,1491
"40",2.32955312415493,2.34548514542724,2.36132366114229,1799
"41",2.32084633124572,2.3364307527981,2.35205167563548,1445
"42",2.31194805652378,2.32734663920823,2.34278382659576,1399
"43",2.30280581841313,2.31842728187891,2.33386160008094,1146
"44",2.2934137357643,2.30965497186212,2.32507117053333,1113
"45",2.28426042566657,2.30066394780182,2.3159152282005,1640
"46",2.27549847169923,2.29177954706303,2.30721168058248,1376
"47",2.26644209993889,2.28290345240495,2.29827295378911,1435
"48",2.25762383967118,2.27394891983701,2.28962369798084,1633
"49",2.24887650304971,2.26508178302939,2.2808067859425,1212
"50",2.23981663649604,2.25640487570449,2.27212557999059,1450
"51",2.23113576654754,2.24770750241955,2.26364710622902,1198
"52",2.22210233632382,2.23906064067135,2.25545544333191,1078
"53",2.21282610299251,2.23045011547983,2.24732806976113,984
"54",2.20388331888137,2.22180880113357,2.23908972387693,902
"55",2.19463643013784,2.21326839556745,2.23121619106027,1320
"56",2.18555953270296,2.20475456974675,2.22298661231212,1108
"57",2.17659486801157,2.19626744864301,2.21510593092908,810
"58",2.16741098393278,2.18775033993399,2.20724940038162,835
"59",2.15866516215249,2.17936696670127,2.19929390314558,705
"60",2.14930400004779,2.17089036182101,2.19154641600006,1095
"61",2.14018920494996,2.16250416808017,2.18385978530947,611
"62",2.13114421596782,2.15425058527734,2.17611713196942,606
"63",2.12213562305446,2.14591691813373,2.16848092178748,511
"64",2.11316119600551,2.13762538483445,2.16092665212275,363
"65",2.10422147723661,2.12943728208862,2.15349952359497,649
"66",2.09535468772304,2.12122906199939,2.14617794575579,379
"67",2.08647061309879,2.11306663452463,2.13889322259381,308
"68",2.07764618234038,2.10499640974751,2.13133315592006,364
"69",2.06872710587829,2.09695243136193,2.12431123665313,218
"70",2.05985846749021,2.0889068391051,2.11700155482667,499
"71",2.05123148192757,2.08084750175083,2.109557135307,257
"72",2.04240703132391,2.07278555723627,2.10213488901207,212
"73",2.03390550260021,2.06484984833676,2.09499897857736,145
"74",2.02543936211628,2.05690266013517,2.08783820536989,94
"75",2.01691377536374,2.04886451357434,2.08052327708138,211
"76",2.00838620016963,2.04096928132985,2.07323098902204,128
"77",1.99987554626936,2.03306246788034,2.06603433670455,95
"78",1.99106508645889,2.0252452804795,2.05897032036063,102
"79",1.98257615090204,2.01752023803424,2.05197719683428,61
"80",1.97421207277253,2.00984642875134,2.04483193249844,137
"81",1.96573472770075,2.00201406930123,2.03770315165439,55
"82",1.95727569399828,1.9942434498288,2.03054890737851,42
"83",1.94885306163243,1.98655203025054,2.02333446485843,33
"84",1.94046667395887,1.97894069758347,2.01637942659412,21
"85",1.93211637500739,1.97133328000112,2.00944944676286,56
"86",1.92380200947893,1.96370744778155,2.00245177318727,26
"87",1.91552342274273,1.95609443105844,1.99562011329011,27
"88",1.90728046083346,1.94851329739252,1.98867600505951,10
"89",1.89907297044832,1.94090332927336,1.98179270485783,9
"90",1.89089783725998,1.93350130901559,1.975214678387,19
"91",1.88275967881078,1.92610769721416,1.96844752611674,0
"92",1.87477762249542,1.91869790669534,1.96147417962899,9
"93",1.86658737786276,1.91126775941486,1.95474723166205,1
"94",1.85855080508957,1.90381736935477,1.94807829085914,2
"95",1.85055364831671,1.89638491859989,1.94140372907134,18
