"","2.5%","50%","97.5%","sample_size"
"Middle",2.26317154017682,2.28661845806928,2.30959028420841,10702
"Poorest",2.46439966953923,2.49224376026805,2.51897408349698,10718
"Poor",2.35646376833151,2.37974763615524,2.4034979800959,10732
"Rich",2.20028609382926,2.22344163647208,2.24625073818808,10336
"Richest",2.12753101626505,2.1556287932498,2.18277093318413,8843
