"","2.5%","50%","97.5%","sample_size"
"15",2.14173500400488,2.19311818056537,2.24428431946745,1
"16",2.14799842755802,2.19781268536861,2.2473077385124,3
"17",2.15437923360853,2.20243854944946,2.24998817377794,14
"18",2.16080143609622,2.20706242310332,2.25277832111375,73
"19",2.16722454247899,2.21161611289453,2.2555297958742,95
"20",2.17360050511634,2.2162483440803,2.25829420602097,237
"21",2.17999158445416,2.22098283203126,2.2611646503764,302
"22",2.18656974087425,2.22569713553618,2.26423120297629,479
"23",2.19307443010156,2.23029819019233,2.26717625167071,527
"24",2.19939828653056,2.23504600515509,2.27001888025814,742
"25",2.20593046552027,2.23969810910258,2.27306203326918,1038
"26",2.21254208106402,2.2444001192646,2.27571879932187,1042
"27",2.21895776023648,2.24908031247634,2.27885654644586,1055
"28",2.225547836059,2.25395932243554,2.2816657711584,1448
"29",2.23170923325163,2.25864235494388,2.2849079333712,1201
"30",2.23812452913439,2.26338566051216,2.28812968455072,2178
"31",2.2445748681717,2.26815460239437,2.29099125267909,1495
"32",2.25087416744562,2.27283979832015,2.29428560283218,1909
"33",2.25717463009711,2.27751064912196,2.29733187098671,1456
"34",2.26335373601935,2.28218003947879,2.30071319400148,1556
"35",2.26942078448978,2.28699454052127,2.30397542925681,2558
"36",2.27539599045174,2.2918145361018,2.30767961163073,1828
"37",2.28135980285593,2.29656106827342,2.3113699389279,1567
"38",2.28686927709997,2.30138271005673,2.31563067831596,2035
"39",2.29213505089605,2.30619838185001,2.31990428247036,1588
"40",2.29728846513473,2.31096647133126,2.32445278526289,2212
"41",2.3021373583813,2.31575692568475,2.3294777500509,1485
"42",2.3065998340127,2.32063959757711,2.33514543461895,1559
"43",2.31062123140421,2.32562222289173,2.34050580534406,1162
"44",2.31480882855692,2.3305840283836,2.34639727745519,1148
"45",2.318674856056,2.33532874635924,2.35235452770789,1822
"46",2.32216949373433,2.34022224273322,2.35836888099344,1375
"47",2.32582300926322,2.34515845648267,2.36474789679637,1368
"48",2.32926600839995,2.35004576841423,2.37106108003178,1620
"49",2.33253240293662,2.35505539505978,2.37757852188971,1137
"50",2.33581184733243,2.36002075262701,2.38442590490193,1429
"51",2.33927141669724,2.36491890820538,2.39087809378143,1029
"52",2.34249146065661,2.36981113179189,2.39761684028968,978
"53",2.34582317994169,2.37472526054944,2.404619645606,819
"54",2.34909503364997,2.37964679480483,2.41171659547581,715
"55",2.35214764739541,2.38458030224065,2.41849260326522,1051
"56",2.35527856487382,2.38954771294338,2.42548191509933,801
"57",2.35824852643712,2.3946019476078,2.43253964540658,553
"58",2.36131319866562,2.39960346857166,2.43949792245403,532
"59",2.36428559173412,2.40456477931996,2.44658401832255,343
"60",2.36750155731321,2.40948394077517,2.45395089026096,544
"61",2.3705410828746,2.41456286354528,2.46129051584272,246
"62",2.37343616983771,2.41954983304717,2.4686093971202,199
"63",2.37679567619301,2.42455019889902,2.47607416067483,150
"64",2.37996076966936,2.42956234465346,2.48344476742974,105
"65",2.38303479031507,2.43461741737449,2.49095957282361,164
"66",2.38638658664028,2.43968391572763,2.49854641477958,72
"67",2.38896063094533,2.44489059002742,2.50600023941511,41
"68",2.39169189020016,2.45001663380384,2.51353199052757,51
"69",2.39429999079667,2.4550675178075,2.52098470267649,19
"70",2.39720582889331,2.46024803532043,2.52879574722916,59
"71",2.40002954378041,2.46540971069813,2.53632772706828,22
"72",2.4032398025414,2.47051299691693,2.54394537912946,16
"73",2.40627164517572,2.47559425847977,2.55149237566642,8
"74",2.40933654085438,2.48080724646999,2.55919922120471,9
"75",2.41239248143593,2.48610065752329,2.56696453417237,21
"76",2.41537208271547,2.4913437438713,2.5747425413571,10
"77",2.4183386250282,2.496628312225,2.5825030541626,5
"78",2.42123803976602,2.50176149634221,2.59027803849456,6
"79",2.42410541117613,2.50700708574325,2.598061861025,7
"80",2.42718964120019,2.5122988289315,2.60590592987476,2
"81",2.4302674718546,2.51768265686279,2.61377368154719,0
"82",2.43326491480827,2.52303396463842,2.62166413067103,3
"83",2.43626728476388,2.52827339168323,2.62944567441185,0
"84",2.43939363882696,2.53352764400034,2.63739895396112,1
"85",2.44238941147759,2.53882219669085,2.64536926524027,2
"86",2.44529941639988,2.54410785873434,2.6532471814449,0
"87",2.44836870504265,2.54948733755463,2.66114851758263,0
"88",2.45131063829906,2.554842133804,2.66902525629413,1
"89",2.4545111795863,2.56019715989308,2.6769225150328,0
"90",2.45755891511162,2.56567669531812,2.68484314064119,3
