"","2.5%","50%","97.5%","sample_size"
"5",3.60545286096239,3.6670574732873,3.73254845838214,1
"6",3.47199267101414,3.52693926738326,3.58502060986319,2
"7",3.34369625357822,3.39205777296975,3.44325292706588,1
"8",3.21956530443876,3.26236839932227,3.30739251282201,5
"9",3.10005508491344,3.13760677349453,3.17710213564733,16
"10",2.98518805203539,3.01792053341472,3.05194519241439,40
"11",2.87456832187773,2.90254606861149,2.9319291377844,614
"12",2.76793279436702,2.79167857334038,2.8166815683282,1730
"13",2.66468863407369,2.68515036030047,2.70618649364552,3813
"14",2.56494283551232,2.58250537266358,2.60042908353464,5751
"15",2.46832101017156,2.48374667914416,2.49966143032408,7125
"16",2.37474622743343,2.38899611519097,2.40319529552037,7463
"17",2.284025336136,2.29773151711568,2.31116328976524,6783
"18",2.19592392830126,2.20991938296334,2.22351849266368,5599
"19",2.11104172976592,2.12547386799501,2.1400514019867,3721
"20",2.02875485543059,2.04427876217142,2.05955700813484,2647
"21",1.94965844222383,1.9661372222849,1.98270112485723,1764
"22",1.8730455393318,1.89103696830949,1.90895028452538,1252
"23",1.79958646711395,1.81873957681563,1.8378575603089,889
"24",1.72849586081229,1.74932810612309,1.76975744495149,559
"25",1.66029822207829,1.68253533938562,1.70404271530941,473
"26",1.59487245865309,1.61821502600169,1.64100029983924,332
"27",1.53183150575866,1.55635984913434,1.58008316519987,221
"28",1.47124966174658,1.49682903508269,1.52162888142638,169
"29",1.41322920793916,1.43959940002834,1.46543079309875,105
"30",1.35748927836212,1.38455568959132,1.41095364008087,77
"31",1.30376556989845,1.33162848739276,1.35852808858026,56
"32",1.25247545153069,1.28068741869018,1.30837322861232,29
"33",1.2029292363974,1.23178806467704,1.26001181613493,35
"34",1.15518188857713,1.18475603698343,1.21372449434947,15
"35",1.10946384324708,1.13953728905612,1.16892056428172,8
"36",1.06561909884714,1.09597927546634,1.12587977640564,9
"37",1.02341971130935,1.05411713978086,1.08437808648546,8
"38",0.982836906176018,1.01379711425812,1.04420315277378,3
"39",0.94392430988759,0.975072536489668,1.0054136280419,4
"40",0.906457123774124,0.937773551666319,0.968146787044346,0
"41",0.870444929182987,0.90192790464058,0.932336613597978,4
"42",0.836110252212946,0.867460347830991,0.898009320616834,3
"43",0.802983733124026,0.834331729750778,0.864868597579028,1
"44",0.771213658031518,0.802480314097617,0.832948234945061,2
"45",0.740768314367748,0.771843248916078,0.802137804661915,1
"46",0.711413404607237,0.742324270433239,0.772438143712683,0
"47",0.683290688134945,0.713975946619658,0.743913683846243,0
"48",0.656231078854675,0.686721642486831,0.716442689163922,1
